"","title","beds","bath","area","adress","type","purpose","flooPlan","url","lastUpdated","price","lon","lat","address"
"5122","Bright And Comfortable Apartment Featuring 1500 Sq Ft Flat Is Up For Rent In Uttara Near Kamarpara Vegetable Market","3","4","","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4350633.html","November 21, 2021","20 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5123","Offering You 1200 Sq Ft And 3 Bedroom Nice Apartment For Rent In Turag Very Close To Akij Foundation School and College.","3","3","","Dhorangartek, Turag, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5408205.html","June 13, 2022","15 Thousand",90.3781541,23.8821356,"dhorangartek rd, dhaka 1230, bangladesh"
"5124","At Turag Beside To Akij Foundation School and College Offering You 1200 Sq Ft Nice Apartment For Rent","3","3","","Dhorangartek, Turag, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5408200.html","November 13, 2021","15 Thousand",90.3781541,23.8821356,"dhorangartek rd, dhaka 1230, bangladesh"
"5125","Offering You A 1200 Sq Ft Moderate Apartment For Rent In Dhorangartek Very Close To Akij Foundation School and College.","3","3","","Dhorangartek, Turag, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5408201.html","November 13, 2021","15 Thousand",90.3781541,23.8821356,"dhorangartek rd, dhaka 1230, bangladesh"
"5126","Dhorangartek Is Offering A 1200 Sq Ft Flat For Rent To Pick For Your Next Home","3","3","1,100 sqft","Dhorangartek, Turag, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1459038-400x300.webp","https://www.bproperty.com/en/property/details-5408197.html","November 13, 2021","15 Thousand",90.3781541,23.8821356,"dhorangartek rd, dhaka 1230, bangladesh"
"5127","With A Wonderful Setting, A 1200 Sq Ft Flat Is Available For Rent In Dhorangartek, Turag","3","3","1,100 sqft","Dhorangartek, Turag, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1459038-400x300.webp","https://www.bproperty.com/en/property/details-5408198.html","November 13, 2021","15 Thousand",90.3781541,23.8821356,"dhorangartek rd, dhaka 1230, bangladesh"
"5128","A 1200 Sq Ft Residence Which Is Worthy For Rent Is Available At Dhorangartek, Turag","3","3","1,100 sqft","Dhorangartek, Turag, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1459034-400x300.webp","https://www.bproperty.com/en/property/details-5408199.html","November 13, 2021","15 Thousand",90.3781541,23.8821356,"dhorangartek rd, dhaka 1230, bangladesh"
"5129","Feel Exclusive By Renting This Nicely Planned 1200 Sq Ft Flat In Dhorangartek, Turag","3","3","1,200 sqft","Dhorangartek, Turag, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/441524-400x300.webp","https://www.bproperty.com/en/property/details-5408202.html","November 13, 2021","15 Thousand",90.3781541,23.8821356,"dhorangartek rd, dhaka 1230, bangladesh"
"5130","Well-developed Residence up for rent in Paikpara of 800 SQ FT","2","2","1,200 sqft","Paikpara, Ahmed Nagar, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/441524-400x300.webp","https://www.bproperty.com/en/property/details-3928565.html","November 19, 2021","12 Thousand",90.3604329,23.7865293,"s paikpara rd, dhaka, bangladesh"
"5131","Take This Flat Of 900 Sq Ft For Rent To Reside Comfortably In Uttara -15","2","2","1,200 sqft","Block C1, Sector 15, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/441524-400x300.webp","https://www.bproperty.com/en/property/details-5413057.html","November 20, 2021","13 Thousand",90.3680682,23.8665877,"block-c1, dhaka 1230, bangladesh"
"5132","Modest Apartment For Property Seekers | 1300 Sq Ft Flat In Ashkona Very Near To Ashkona College Is For Rent.","3","3","900 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/925920-400x300.webp","https://www.bproperty.com/en/property/details-3968182.html","November 21, 2021","16 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5133","This Flat Of 1300 Sq Ft Is Ready To Serve You With A Peaceful Environment At Ashkona College Road, Dakshin Khan","3","3","1,230 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1366846-400x300.webp","https://www.bproperty.com/en/property/details-3968176.html","November 21, 2021","16 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5134","Start a new home, in this 1300 SQ FT apartment for rent in Ashkona","3","3","1,230 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1366846-400x300.webp","https://www.bproperty.com/en/property/details-3968178.html","November 22, 2021","16 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5135","This 900 Sq Feet Flat Assures To Provide You With Better Homely Affairs At Sector 10, Uttara","2","2","1,230 sqft","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1366846-400x300.webp","https://www.bproperty.com/en/property/details-3395897.html","November 22, 2021","16 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5136","This Bright 1300 Sq. Ft Home Located In Ashkona Near Ashkona College Is Ready To Welcome Its New Owner.","3","3","1,230 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1366846-400x300.webp","https://www.bproperty.com/en/property/details-3968175.html","November 22, 2021","16 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5137","A Well-featured 1300 Sq Ft Residence Is Ready For Rent At Ashkona College Road, Dakshin Khan","3","3","1,500 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/649859-400x300.webp","https://www.bproperty.com/en/property/details-3968179.html","November 22, 2021","16 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5138","Cozy Apartment Of 1400 Sq Ft For Rent In Uttara-5","3","3","1,230 sqft","Sector 5, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1366846-400x300.webp","https://www.bproperty.com/en/property/details-3420605.html","December 21, 2021","25 Thousand",90.3907284,23.8646732,"sector 5, dhaka 1230, bangladesh"
"5139","Picture yourself, residing in this well-constructed and planned 1150 SQ FT apartment in Middle Paikpara for rent","3","2","1,230 sqft","Middle Paikpara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1366846-400x300.webp","https://www.bproperty.com/en/property/details-5417556.html","November 26, 2021","15 Thousand",90.3589489,23.7903857,"middle paikpara, dhaka, bangladesh"
"5140","Start a new home, in this 1150 SQ FT apartment for rent in Middle Paikpara","3","2","900 sqft","Middle Paikpara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1385162-400x300.webp","https://www.bproperty.com/en/property/details-5417575.html","November 26, 2021","15 Thousand",90.3589489,23.7903857,"middle paikpara, dhaka, bangladesh"
"5141","Create your home in a 1150 SQ FT apartment for rent in Middle Paikpara","3","2","1,200 sqft","Middle Paikpara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/980160-400x300.webp","https://www.bproperty.com/en/property/details-5417552.html","April 20, 2022","15 Thousand",90.3589489,23.7903857,"middle paikpara, dhaka, bangladesh"
"5142","A nice residential flat of 1000 SQ FT, for rent, can be found in Uttara","3","3","1,230 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1366846-400x300.webp","https://www.bproperty.com/en/property/details-3058886.html","November 25, 2021","20 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5143","Well-developed 1300 SQ FT Residence up for rent in Uttara","3","3","","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3250064.html","November 25, 2021","20 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5144","A Ready, Well Decorated 1150 Sq Ft Flat Is Up For Renting Purpose In Middle Paikpara Close To Bowshagari Central Masjid","3","2","","Middle Paikpara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5417574.html","November 27, 2021","15 Thousand",90.3589489,23.7903857,"middle paikpara, dhaka, bangladesh"
"5145","An Affordable Apartment Is Up For Rent In Middle Paikpara, Very Next To Bowshagari Central Masjid.","3","2","","Middle Paikpara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5417583.html","November 27, 2021","15 Thousand",90.3589489,23.7903857,"middle paikpara, dhaka, bangladesh"
"5146","Let Us Assist You To Rent This 1200 Sq Ft Apartment Rat Uttar Badda","3","3","","Uttar Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5282144.html","December 14, 2022","22 Thousand",90.4231228,23.7820433,"uttar badda, dhaka 1212, bangladesh"
"5147","1200 Square Feet Apartment Is Ready For Rent In Uttara-10","3","3","1,150 sqft","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1522143-400x300.webp","https://www.bproperty.com/en/property/details-3043223.html","May 24, 2022","20 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5148","Pass Your Leisure Times Refreshingly In This 1770 Sq Ft Apartment Ready For Rent In Mirpur-12","3","3","1,250 sqft","Section 12, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1532441-400x300.webp","https://www.bproperty.com/en/property/details-5434946.html","May 24, 2022","45 Thousand",90.3724815,23.8253064,"section 12, dhaka 1216, bangladesh"
"5149","Checkout This Fabulous 1770 Sq Ft Apartment Ready For Rent In Mirpur-12","3","3","1,250 sqft","Section 12, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1549009-400x300.webp","https://www.bproperty.com/en/property/details-5434943.html","May 24, 2022","45 Thousand",90.3724815,23.8253064,"section 12, dhaka 1216, bangladesh"
"5150","1770 Sq Ft Modern And Comfy Apartment Is Ready For Rent In Mirpur-12","3","3","1,545 sqft","Section 12, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1547395-400x300.webp","https://www.bproperty.com/en/property/details-5434940.html","May 24, 2022","45 Thousand",90.3724815,23.8253064,"section 12, dhaka 1216, bangladesh"
"5151","We Want You To Take A Look At This Amazing Flat Of 1770 Sq Ft Ready For Rent In Mirpur-12","3","3","1,545 sqft","Section 12, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1547395-400x300.webp","https://www.bproperty.com/en/property/details-5434937.html","May 24, 2022","45 Thousand",90.3724815,23.8253064,"section 12, dhaka 1216, bangladesh"
"5152","1770 Sq Ft Apartment With Great Views Is Ready For Rent In Shagufta Nm Housing, Mirpur","3","3","1,300 sqft","Section 12, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/730978-400x300.webp","https://www.bproperty.com/en/property/details-5434929.html","May 24, 2022","45 Thousand",90.3724815,23.8253064,"section 12, dhaka 1216, bangladesh"
"5153","We Are Pleased To Offer This Moderate 1335 Sq Ft Apartment In ECB Main Road .","3","3","1,300 sqft","Manikdi, Cantonment, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/730978-400x300.webp","https://www.bproperty.com/en/property/details-5493614.html","July 18, 2022","30 Thousand",90.3919059,23.8260022,"manikdi, dhaka, bangladesh"
"5154","A Pleasant Home Of 900 Sq Ft Is Available For Rent In Uttara-13","2","2","1,545 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1547395-400x300.webp","https://www.bproperty.com/en/property/details-3428196.html","May 30, 2022","18 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5155","Take A Look At This 1300 Square Feet Apartment Ready For Rent In Uttara-10","3","3","1,545 sqft","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1547395-400x300.webp","https://www.bproperty.com/en/property/details-3246388.html","May 30, 2022","23 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5156","1000 Square Feet Apartment With 3 Beautiful Bedrooms Is For Rent In Uttara-14","3","2","1,545 sqft","Sector 14, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1547395-400x300.webp","https://www.bproperty.com/en/property/details-3049043.html","May 30, 2022","20 Thousand",90.3871961,23.8676564,"sector 14, dhaka 1230, bangladesh"
"5157","Spot Your Place In A 1300 Sq Ft Structurally Well Built Apartment For Rent In Uttara 10","3","3","","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5494796.html","May 30, 2022","23 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5158","Well-developed 750 SQ FT Residence up for rent in Kuril","2","2","","Pragati Soroni, Kuril, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3811743.html","June 2, 2022","17 Thousand",90.4186014,23.8316384,"kobi faruk sarani, dhaka, bangladesh"
"5159","Picture yourself, residing in this well-constructed and planned 1150 SQ FT apartment in Kuril for rent","3","3","1,300 sqft","Pragati Soroni, Kuril, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/730978-400x300.webp","https://www.bproperty.com/en/property/details-3227236.html","June 2, 2022","24 Thousand",90.4186014,23.8316384,"kobi faruk sarani, dhaka, bangladesh"
"5160","Well-developed 700 SQ FT Residence up for rent in Ashkona College Road","2","2","1,500 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1412902-400x300.webp","https://www.bproperty.com/en/property/details-5496103.html","June 4, 2022","11 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5161","Start a new home, in this 700 SQ FT apartment for rent in Ashkona","2","2","1,400 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1517089-400x300.webp","https://www.bproperty.com/en/property/details-5496104.html","June 4, 2022","11 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5162","1500 Sq Ft Flat For Rent In A Well-known Locality Of Shah Ali Bag, Mirpur-1","3","3","1,600 sqft","Janata Housing, Shah Ali Bag, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1252457-400x300.webp","https://www.bproperty.com/en/property/details-5473743.html","July 27, 2022","22 Thousand",90.357199,23.800939,"janata housing, dhaka, bangladesh"
"5163","1500 Sq Ft Flat With 3 Bedrooms For Rent In Mirpur-1","3","3","1,300 sqft","Janata Housing, Shah Ali Bag, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/730978-400x300.webp","https://www.bproperty.com/en/property/details-5473744.html","July 27, 2022","22 Thousand",90.357199,23.800939,"janata housing, dhaka, bangladesh"
"5164","Enjoy Living In This 1500 Sq Ft Flat For Rent In Mirpur-1","3","3","","Janata Housing, Shah Ali Bag, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5473745.html","July 27, 2022","22 Thousand",90.357199,23.800939,"janata housing, dhaka, bangladesh"
"5165","1500 Sq Ft Flat With Cozy Bedrooms For Rent In Shah Ali Bag","3","3","","Janata Housing, Shah Ali Bag, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5473746.html","June 3, 2022","22 Thousand",90.357199,23.800939,"janata housing, dhaka, bangladesh"
"5166","Live At Ease In This 700 Sq Ft Apartment For Rent In Ashkona College Road","2","2","1,250 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1532441-400x300.webp","https://www.bproperty.com/en/property/details-5496107.html","August 3, 2022","10 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
